2020-04-14 21:00:48 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Err:17 http://ppa.launchpad.net/obsproject/obs-studio/ubuntu focal InRelease
2020-04-14 21:00:48 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:  The following signatures couldn't be verified because the public key is not available: NO_PUBKEY EFC71127F425E228
2020-04-14 21:00:55 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Reading package lists...
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:WARNING: apt does not have a stable CLI interface. Use with caution in scripts.
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:E: The repository 'http://archive.canonical.com buster Release' does not have a Release file.
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Sources (main/source/Sources) is configured multiple times in /etc/apt/sources.list:21 and /etc/apt/sources.list:30
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Sources (main/source/Sources) is configured multiple times in /etc/apt/sources.list:24 and /etc/apt/sources.list:33
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:2
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:2
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:2
